,PostTitle,Version,PostDate,GameTitle,GameHeader,GameInfo,FamilyA,FamilyB,FamilyAInfo,FamilyBInfo,FamilyA_,FamilyB_
2099,“Family Feud” 10/28/16,Standard,,"G2: Joneses (HOU)(Ashley, Al, Ariel, Paulette & Quiana) v. Schaefers",G2,,Joneses,Schaefers,,,Jones,Schaefer
2100,“Family Feud” 10/27/16,Standard,,"G1: Fieldses (MIL)(Deniece, Brandy, Olivia, Leroy & Michelle) v. Stewarts",G1,,Fieldses,Stewarts,,,Fields,Stewart
2101,“Family Feud” 10/27/16,Standard,,"G2: Abrahams v. Schaefers (Honolulu)(Renee, Eric, Amber, Ron & Kathy)",G2,,Abrahams,Schaefers,,,Abraham,Schaefer
2102,“Family Feud” 10/26/16,Standard,,"G1: Venkatrams (Langhorne, PA)(Vivek, Bhavana, Ajay, Nami & Archie) v. Stewarts",G1,,Venkatrams,Stewarts,,,Venkatram,Stewart
2103,“Family Feud” 10/26/16,Standard,,"G2: Abrahams (PHI)(Dhanya Varughese, Danny Varughese, Julie, Jamie Varughese & Jesu Phillip) v. Washingtons",G2,,Abrahams,Washingtons,,,Abraham,Washington
2104,“Family Feud” 10/25/16,Standard,,"SPECIAL “ALMOST CHRISTMAS” GAME: Team Will (Will Packer, Gabrielle Union, Kimberly Elise, Romany Malco & Omar Epps)(UCLA Rape Crisis Center)(VB) v. Team David (David E. Talbert, Mo'Nique, DC Young Fly, Jessie Usher & Keri Hilson)(Big Brothers, Big Sisters)(VB)",SPECIAL “ALMOST CHRISTMAS” GAME,,Team Will,Team David,,,Team Will,Team David
2105,“Family Feud” 10/25/16,Standard,,"CG #2: Robertses ($41,345) v. Washingtons (OAK)(Anette, Anthony, Amirah, Leslie & Phyllis)",CG #2,,Robertses,Washingtons,,,Roberts,Washington
2106,“Family Feud” 10/24/16,Standard,,"G1: Childses v. Stewarts (Pender, NE)(Kristina, Ashley, Heather, Colleen & Angie)",G1,,Childses,Stewarts,,,Childs,Stewart
2107,“Family Feud” 10/24/16,Standard,,"G2: Robertses ($40,680) v. Bonos",G2,,Robertses,Bonos,,,Roberts,Bono
2108,“Family Feud” 10/20/16,Standard,,"G1: Childses (Manchester, GA)(E.J., Jill, Cherryl, Yulanda & Nico) v. Stones",G1,,Childses,Stones,,,Childs,Stone
2109,“Family Feud” 10/20/16,Standard,,"G2: Robertses v. Richardsons (Ft. Lauderdale)(Shanice, Kathiana, Bianca, Corinna & Shed-Laude)",G2,,Robertses,Richardsons,,,Roberts,Richardson
2110,“Family Feud” 10/19/16,Standard,,"G1: Chos (Roy, Haidy, Helen, Sun & Sharon)(Aurora) v. Stones",G1,,Chos,Stones,,,Cho,Stone
2111,“Family Feud” 10/19/16,Standard,,"G2: Robertses v. Sowellses (HOU)(Trinisha, Robert, Armistric, Sonya & J'Varis Jackson of the military)",G2,,Robertses,Sowellses,,,Roberts,Sowells
2112,“Family Feud” 10/18/16,Standard,,"G1: Alexanders (DAL)(Leomia, Dianna, Doborah, Randy & Roy) v. Stones",G1,,Alexanders,Stones,,,Alexander,Stone
2113,“Family Feud” 10/18/16,Standard,,"G2: Robertses (Topeka)(Branson, Carmen, Megan, Tyler & Austin- Austin's part of the A.F.) v. Browns",G2,,Robertses,Browns,,,Roberts,Brown
2114,“Family Feud” 10/17/16,Standard,,"G1: Dunns v. Stones (Davie, FL)(Rebecca, John, Jackie, Tim & Me-Ma)",G1,,Dunns,Stones,,,Dunn,Stone
2115,“Family Feud” 10/17/16,Standard,,"G2: Stephensons v. Browns (Ft. Lauderdale)(Gerard, Valerie, Reuben, Veidra & Vontae)",G2,,Stephensons,Browns,,,Stephenson,Brown
2116,“Family Feud” 10/13/16,Standard,,"G1: Dunns v. Wis(es)(Tallahoosa, GA)(Amber, Mark, Britney, Susan & John)",G1,,Dunns,Wis,,,Dunn,Wis
2117,“Family Feud” 10/13/16,Standard,,"G2: Stephensons (DEN)(Adam, Megan, Scott, Karen & Jamie) v. Trimbles",G2,,Stephensons,Trimbles,,,Stephenson,Trimble
2118,“Family Feud” 10/12/16,Standard,,"G1: Dunns (K.C., MO)(Krissy, Darrick, Rebecca, Amber & Brandon) v. Jacksons ($40,805)",G1,,Dunns,Jacksons,,,Dunn,Jackson
2119,“Family Feud” 10/12/16,Standard,,"G2: Saretskys (PHX)(Vade, Randi, Erika, Marilyn & Robert) v. Trimbles",G2,,Saretskys,Trimbles,,,Saretsky,Trimble
2120,“Family Feud” 10/11/16,Standard,,"G1: Obus (Lawrenceville)(Olu, Obu, baby sister Ibum, Onik & Esu) v. Jacksons",G1,,Obus,Jacksons,,,Obu,Jackson
2121,“Family Feud” 10/11/16,Standard,,"G2: Bonos (Collegeville, PA)(Joseph, Eric, Carly, Dave & Richard) v. Trimbles",G2,,Bonos,Trimbles,,,Bono,Trimble
2122,“Family Feud” 10/10/16,Standard,,"G1: Callaways (Temple, GA)(Kelvin, Carol, Kerri, Dorothy & Leroy) v. Jacksons",G1,,Callaways,Jacksons,,,Callaway,Jackson
2123,“Family Feud” 10/10/16,Standard,,"1ST CG WE SEE THIS SEASON: Childses ($22,610) v. Trimbles (MIL)(Kai, Theartrice, Laurence, Trevor & Torrey- Laurence's a woman)",1ST CG WE SEE THIS SEASON,,Childses,Trimbles,,,Childs,Trimble
2124,“Family Feud” 10/6/16,Standard,,"M-U TO DETERMINE IF WE MAY POSSIBLY HAVE A CAR GAME DOUBLEHEADER ON MON.: Hutchisons v. Jacksons (Dover)(Sarah, Jodi, Meaghan, Jami & Pam)",M-U TO DETERMINE IF WE MAY POSSIBLY HAVE A CAR GAME DOUBLEHEADER ON MON.,,Hutchisons,Jacksons,,,Hutchison,Jackson
2125,“Family Feud” 10/5/16,Standard,,"M-U: Hutchisons v. Lemuses (Lake Forest, CA)(David, Ashley, Michael, Lisa & Frank)",M-U,,Hutchisons,Lemuses,,,Hutchison,Lemus
2126,“Family Feud” 10/4/16,Standard,,"M-U: Hutchisons v. Efersteins (Coconut Creek)(Meghan, Sam, Ricky, Barbara & John)",M-U,,Hutchisons,Efersteins,,,Hutchison,Eferstein
2127,“Family Feud” 10/3/16,Standard,,"M-U: Hutchisons (HOU)(Russell, Deandre, Chondra, Delesa & Shannon) v. Burneskes",M-U,,Hutchisons,Burneskes,,,Hutchison,Burneske
2128,“Family Feud” 9/29/16,Standard,,"G1: Stampers (East Palo Alto)(Amber, Yancie, Ayisha, Sonya & Sherri) v. Burneskes",G1,,Stampers,Burneskes,,,Stamper,Burneske
2129,“Family Feud” 9/29/16,Standard,,"G2: Childses v. Currys (Peachtree City)(Tonya, Augustus, Sarah, Henry & Maria)",G2,,Childses,Currys,,,Childs,Curry
2130,“Family Feud” 9/28/16,Standard,,"G1: Porters v. Burneskes (MIL)(Rhonda, Tommy, Wanda, Dana & Ken)",G1,,Porters,Burneskes,,,Porter,Burneske
2131,“Family Feud” 9/28/16,Standard,,"G2: Childses v. Saucedas (Henderson, CO)(Tina, Michael, Zach, Jon & Ritchie- breast cancer supporters)",G2,,Childses,Saucedas,,,Childs,Sauceda
2132,“Family Feud” 9/27/16,Standard,,"G1:  Porters v. Williamses (Snellville, GA)(John, Taylor, Becky, Karen &  Tom)(they have a LEGO replica of their family podium on their very  left)",G1,,Porters,Williamses,,,Porter,Williams
2133,“Family Feud” 9/27/16,Standard,,"G2: Childses v. Halls (CHI)(De'borah, Bertrand, Christian, Annette & Mark)",G2,,Childses,Halls,,,Childs,Hall
2134,“Family Feud” 9/26/16,Standard,,"G1: Porters v. Neills (Yuma, CO)(Josh, Jacqie, Mike, Lori & Jamie)",G1,,Porters,Neills,,,Porter,Neill
2135,“Family Feud” 9/26/16,Standard,,"G2: Childses (Netawaka, KS)(Bree, Brandy, Beth, April & Amanda) v. Joneses",G2,,Childses,Joneses,,,Childs,Jones
2136,“Family Feud” 9/23/16,Standard,,"G1: Porters (Hanover Park, IL)(Caryce, Herb, Chantelle, Tre & Eva) v. Adamses",G1,,Porters,Adamses,,,Porter,Adams
2137,“Family Feud” 9/23/16,Standard,,"G2: Hubers v. Joneses (Silver Spring)(Ahmad, Malik, Khalil, Kimberly & Aaron)",G2,,Hubers,Joneses,,,Huber,Jones
2138,“Family Feud” 9/22/16,Standard,,"G1: Aslamys v. Adamses (K.C., KS)(Frank, Rhonda, Adam, Saundra & Steve)",G1,,Aslamys,Adamses,,,Aslamy,Adams
2139,“Family Feud” 9/22/16,Standard,,"G2: Hubers (Columbus, OH)(Jim, Shanna, Shelley, Tom & Bob) v. Holmeses",G2,,Hubers,Holmeses,,,Huber,Holmes
2140,“Family Feud” 9/21/16,Standard,,G1: Aslamys v. Lewises,G1,,Aslamys,Lewises,,,Aslamy,Lewis
2141,“Family Feud” 9/21/16,Standard,,"G2: Fitzpatricks v. Holmeses (Nokesville, VA)(Quincy, Ebony, Marlene, Margaret & David)",G2,,Fitzpatricks,Holmeses,,,Fitzpatrick,Holmes
2142,“Family Feud” 9/20/16,Standard,,"G1: Costellos v. Lewises (Ft. Lauderdale)(Carlene, Anitra, Shayne, Keifer & Sabrina)",G1,,Costellos,Lewises,,,Costello,Lewis
2143,“Family Feud” 9/20/16,Standard,,"G2: Fitzpatricks (Birmingham)(Susan, Blake, Kathy, Matt & Ray) v. Hundals",G2,,Fitzpatricks,Hundals,,,Fitzpatrick,Hundal
2144,“Family Feud” 9/19/16,Standard,,"G1: Costellos (PHI)(Dan, Caitlin, Nick Shane & Brianna) v. Woodses",G1,,Costellos,Woodses,,,Costello,Woods
2145,“Family Feud” 9/19/16,Standard,,"G2: Re-do of Fri.'s nightcap (the Thorntons now have $20,975 if you include their pre-paid credit card)",G2,,Re-do of Fri.'s nightcap,,,,Re-do of Fri.'s nightcap,
2146,“Family Feud” 9/16/16,Standard,,"G1:  Austins v. Woodses (Austell, GA)(Jeremiah, Richard, Pauline, Mark &  Sonia- this team captain designs bow-ties & female scarves)",G1,,Austins,Woodses,,,Austin,Woods
2147,“Family Feud” 9/16/16,Standard,,"G2: Thorntons ($20,475) v. Hundals (S.F.)(Harj, Harman, Harp, Gurbir & Sunny- non-captain members are cousins)",G2,,Thorntons,Hundals,,,Thornton,Hundal
2148,“Family Feud” 9/15/16,Standard,,"G1: Austins (HOU)(Kane, Leeann, Lauren, Hayden & Caleb) v. Joneses ($40,740)",G1,,Austins,Joneses,,,Austin,Jones
2149,“Family Feud” 9/15/16,Standard,,"G2: Thorntons v. Brokowskys (Coral Springs)(Jessica, Wendy, Michael, David & Cheryl)",G2,,Thorntons,Brokowskys,,,Thornton,Brokowsky
2150,“Family Feud” 9/14/16,Standard,,"G1: Aslamys (Broomville, CO)(Azam, Omar, Tamim, Nilo & Saied) v. Joneses ($40K)",G1,,Aslamys,Joneses,,,Aslamy,Jones
2151,“Family Feud” 9/14/16,Standard,,"G2: Thorntons (Raleigh)(April, Amanda, Derrick, Olden & Bertha) v. Bonners ($20,520)",G2,,Thorntons,Bonners,,,Thornton,Bonner
2152,“Family Feud” 9/13/16,Standard,,"G1: Wrights (Mesa, Jackson, Julianna, Guffy & Jacob) v. Joneses",G1,,Wrights,Joneses,,,Wright,Jones
2153,“Family Feud” 9/13/16,Standard,,"G2: Strouds (Kinda, Jonathan, Keisha, Darcel & Bernard)(Mt. Laurel, NJ) v. Bonners",G2,,Strouds,Bonners,,,Stroud,Bonner
2154,“Family Feud”- S.P.,Standard,,"G1: Hayeses ($20,715) v. Joneses (Warsaw, VA)(Angela, Tonyierra, Elsie, Adraine & Avrian)",G1,,Hayeses,Joneses,,,Hayes,Jones
2155,“Family Feud”- S.P.,Standard,,"G2: Montgomerys (Casey, Leah, Sheilah, Ramon & Jarrell) v. Bonners (Marietta)(Amy, Caitlyn, Chrissy, Eric & Sandi)",G2,,Montgomerys,Bonners,,,Montgomery,Bonner
2156,“Celebrity Family Feud”- S.F.,Celebrity,,"G1 M-U:  Team Garrett Morris (Garrett, Sherrie Johnson, Kay Grundy, Andre Vann  & Garrett Miller)(St. Jude) v. Ribeiros (Alfonso, Angela, Essence  Atkins, Rick Schroder & Jennifarre Urchin)(Fresh Start Surgical  Gifts)",G1 M-U,,Team Garrett Morris,Ribeiros,,,Team Garrett Morri,Ribeiro
2157,“Celebrity Family Feud”- S.F.,Celebrity,,"LAST GAME OF S2:  Chrisleys (Todd, Julie, Lindsie Campbell, Faye “Nannie” &  Chase)(Generosity.org) v. Evanses (Sara, Matt, Lesley Lyons, Ashley  Simpson & Jay)(St. Jude)",LAST GAME OF S2,,Chrisleys,Evanses,,,Chrisley,Evans
2158,“Celebrity Family Feud” 8/28,Celebrity,,"G1 M-U:  Kenworthys (Ken “Gus”, Heather “Pip”, Hugh, Nicholas “Nick” &  Peter)(Happy Hippie Foundation) v. Underwoods (Sheryl, Christopher  “Chris”, Michael Martin, Deborah Martin & Mercedes Alexander)(Zeta  Phi Beta Sorority, Inc.'s National Education Foundation)",G1 M-U,,Kenworthys,Underwoods,,,Kenworthy,Underwood
2159,“Celebrity Family Feud” 8/28,Celebrity,,"G2 M-U:  Chokachis (David, Robert Al, Sarah Al, Phillip Cronin & Phil  Cronin)(Surfrider Foundation) v. Thickes (Alan, Tanya, Carter, Creighton  Rattray & Kenny Callau)(Juvenile Diabetes Research)",G2 M-U,,Chokachis,Thickes,,,Chokachi,Thick
2160,“Celebrity Family Feud” 8/21,Celebrity,,"G1 M-U:  Davidsons (Tommy, Amanda, Jillian, Rhonda Pirghibi & Yannick  Alexis)(Down Syndrome Foundation of Florida) v. Yamaguchis (Kristi, Bret  Hedican, Brett, Jim & Lori)(Always Dream Foundation)",G1 M-U,,Davidsons,Yamaguchis,,,Davidson,Yamaguchi
2161,“Celebrity Family Feud” 8/21,Celebrity,,"G2 M-U:  Team ESPn (Jalen, David Jacoby, Jimmy King, Ben Lyons & Amina  Hussein)(Jalen Rose Leadership Academy c/o Operation Graduation) v.  Foleys (Dave, Crissy Guerrero, Alina, Chiarina Hammell & Tony  Guerrero)(Fact Alliance)",G2 M-U,,Team ESPn,Foleys,,,Team ESPn,Foley
2162,“Celebrity Family Feud” 8/14,Celebrity,,"G1 M-U:  Deens (Paula, Bobby, Jamie Jr., Michael Groover & Peggy Ort)(The  Bag Lady Foundation) v. Kressleys (Carson, Diana Kressley-Billig, Brett,  Morgan Billig & Beverly)(Al D. Rodriguez Liver Foundation)(VB)",G1 M-U,,Deens,Kressleys,,,Deen,Kressley
2163,“Celebrity Family Feud” 8/14,Celebrity,,"G2 M-U:  Rodriguezs (Rico, Raini, Roy, Roy Allen, Jr. & Ray Anthony)(Fiestas  Patrias Mexicanos of B/CS Texas) v. Whites (Jaleel, Gail, Dierdre  Johnson, Brandon Hawkins & Diane Ponce)(Los Angeles Mission)",G2 M-U,,Rodriguezs,Whites,,,Rodriguez,White
2164,“Celebrity Family Feud” 7/31,Celebrity,,"M-U:  “The Bachelors” (Shawn Booth, Ben Higgins, Chris Strandburg, Tanner  Tolbert & Ben Zorn)(Girls Inc.) v. “The Bachelorettes” (Kaitlyn  Bristowe, Andi Dorfman, Sara Herron, Ashley Iaconetti & Jade  Tolbert)(Stomp Out Bullying)",M-U,,“The Bachelors”,“The Bachelorettes”,,,“The Bachelors”,“The Bachelorettes”
2165,“Celebrity Family Feud” 7/31,Celebrity,,"G2 M-U: SI  Swimsuit Models (Nina Agdal, Hannah Ferguson, Samantha Hoopes, Robyn  Lawley & Tanya Mityushina)(Happy Hearts Fund) v. Verizon IndyCar  Drivers (Helio, Conor Daly, James “Hinch” Hinchcliffe, Tony “TK” Kanaan  & Will Power)(The Indy Family Foundation)Tanya)",G2 M-U,,SI  Swimsuit Models,Verizon IndyCar  Drivers,,,SI  Swimsuit Model,Verizon IndyCar  Driver
2166,“Celebrity Family Feud” 7/24,Celebrity,,"G1:  Perrys (Neil, Reid, Kimberly, Ann-Carter Bloomfield & Hunter  Bloomfield)(Teen Cancer America for Vanderbilt Hospital) v. Rancics  (Giuliana, Bill, Karen Soenen, Tom Comstock & Anna  DePandi)(Fab-U-Wish)",G1,,Perrys,Rancics,,,Perry,Rancic
2167,“Celebrity Family Feud” 7/24,Celebrity,,"G2:  Harts (Melissa, Trisha Portillo, Emily Madgar, Paula & Josue  Portillo)(Friends of Cas, Inc.) v. Sorvinos (Paul, Dee Dee, Claudia  “Bizz”, Michael & William “Bill”)(John Ritter Foundation)",G2,,Harts,Sorvinos,,,Hart,Sorvino
2168,“Celebrity Family Feud” 7/17,Celebrity,,"Professional Boxers Showdown:  Team #1 (Victor Ortiz, Joe Goossen, Rafael Ruelas, Lamon Brewster &  Ray Mercer)(Padres Contra El Cancer) v. Team #2 (Shane Mosley, Robert  Garcia, James Toney, Mikey Garcia & Chris Byrd)(Face Forward, Inc.)",Professional Boxers Showdown,,Team #1,Team #2,,,Team #1,Team #2
2169,“Celebrity Family Feud” 7/17,Celebrity,,"G2 M-U:  Fishers (Joely, Christopher Duddy, Tricia Leigh, Collin Duddy &  Byron Thames)(International Fund for Animal Warfare, Inc.) v. Hawks  (Tony, Emily Alice Deremo, John Edward Dale, Lenore Hawk Dale &  Keegan)(Tony Hawk Foundation)",G2 M-U,,Fishers,Hawks,,,Fisher,Hawk
2170,“Celebrity Family Feud” 7/10,Celebrity,,"M-U #1:  Broaduses (Snoop Dogg, Shante, Cordell, Cori & Robin Allen)(Snoop  Youth Football League) v. Leonards (Sugar Ray, Camille, Jarrel, Ray Jr.  & Marty Robi)(Sugar Ray Leonard Foundation)",M-U #1,,Broaduses,Leonards,,,Broadus,Leonard
2171,“Celebrity Family Feud” 7/10,Celebrity,,"M-U #2: Alis (Laila, Hana, Veronica Porche, Maryum “May May” & Miya)(Peace4Kids)(VB)  v. Stewart-Hamiltons (Alana, George Hamilton, Ashley Hamilton, Sean  Stewart & George Thomas “G.T.” Hamilton)(Farrah Fawcett Foundation)",M-U #2,,Alis,Stewart-Hamiltons,,,Ali,Stewart-Hamilton
2172,“Celebrity Family Feud” 7/3,Celebrity,,"M-U #1: AFC Defense (AJ Hawk, Von Miller, Tamba Hali, Malcolm Smith & Melvin Ingram)(Michael's Way) v. NFC Offense (Joe Staley, Teddy Bridgewater, David Johnson, Pierre Garcon & Marvin Jones)(Professional Athletes Foundation)",M-U #1,,AFC Defense,NFC Offense,,,AFC Defense,NFC Offense
2173,“Celebrity Family Feud” 7/3,Celebrity,,"M-U #2: AFC Offense (Brandon Marshall, Steve Smith, Sr., Amari Cooper, Jeremy Hill & Marcus Cannon)(Active Minds) v. NFC Defense (Thomas Davis, Terrance Knighton, Tyrann Mathieu, Malcolm Jenkins & Cliff Avril)(Got Your 6)",M-U #2,,AFC Offense,NFC Defense,,,AFC Offense,NFC Defense
2174,“Celebrity Family Feud”- 2ND S.P.,Celebrity,,"M-U #1:  Picklers (Kellie, Kyle Jacobs, Courtney Pickler Howard, Bradley Howard  & Caroline Hobby)(USO) v. Basses (Lance, Diane, Michael Turchin,  Stacy Bass Lofton & Ford Lofton)(Lucky Puppy Animal Rescue)",M-U #1,,Picklers,Basses,,,Pickler,Bass
2175,“Celebrity Family Feud”- 2ND S.P.,Celebrity,,"M-U #2:  Hudsons (Ernie, Ernie Jr., Rahaman, Andrew & Ross)(Union Rescue  Mission in downtown L.A.) v. Leakeses (NeNe, Gregg, Brentt, Bryson  Bryant & Anthony Thomas)(Broadway Cares/Equity Fights AIDS)",M-U #2,,Hudsons,Leakeses,,,Hudson,Leakes
2176,“Family Feud”- S.F.,Standard,,"M-U: Hayeses v. Joisils (West Orange, NJ)(Dave, Linda, Neil, Tony & Sam)",M-U,,Hayeses,Joisils,,,Hayes,Joisil
2177,“Family Feud” 5/25/16,Standard,,"M-U FOR FINAL 2ND-RUN GAME THIS SEASON: Harts v. Slagles (Austin)(Pat, Rachel, Colin, Kallie & Matthew)",M-U FOR FINAL 2ND-RUN GAME THIS SEASON,,Harts,Slagles,,,Hart,Slagle
2178,“Family Feud” 5/24/16,Standard,,"G1: Hayeses (Bloomington, MN)(Rick, Shawn, Brian, Cullen & Corey) v. Spences (Gairy, Jenevee, Kerry-Ann, Quinton & Kedron)",G1,,Hayeses,Spences,,,Hayes,Spence
2179,“Family Feud” 5/24/16,Standard,,"G2: Harts v. Barbers (Jeffersonville, IN)(Angel, Stephanie, George, Cortney & Rhondalyn)",G2,,Harts,Barbers,,,Hart,Barber
2180,“Family Feud” 5/23/16,Standard,,"CG OF THE NIGHT: Fieldses (Villa Rica)(VB) v. Boudreauxs ($22,615)",CG OF THE NIGHT,,Fieldses,Boudreauxs,,,Fields,Boudreaux
2181,“Family Feud” 5/23/16,Standard,,"G2: Harts (Lake Forest, CA)(Tim, Lindsay, Todd, Crystal & Paul) v. Joyces ($21,435)",G2,,Harts,Joyces,,,Hart,Joyce
2182,“Family Feud” 5/20/16,Standard,,"G1: Nunezs (NYC)(Suleika, Waleska, Keyla, Cory & Suhailey) v. Boudreauxs ($21,755)",G1,,Nunezs,Boudreauxs,,,Nunez,Boudreaux
2183,“Family Feud” 5/20/16,Standard,,"G2: Foxs (Louisville)(Kim, Carol, Missy, Jenn & Bill) v. Joyces",G2,,Foxs,Joyces,,,Fox,Joyce
2184,“Family Feud” 5/19/16,Standard,,"G1: Amins (Austin)(Opal, Nirav, Beeral, Nihar & Ankoor) v. Boudreauxs ($20,790)",G1,,Amins,Boudreauxs,,,Amin,Boudreaux
2185,“Family Feud” 5/19/16,Standard,,"G2: Groces (Summerville)(Rachel, Natalie, Jared, Teresa & Jacob) v. Joyces",G2,,Groces,Joyces,,,Groce,Joyce
2186,“Family Feud” 5/18/16,Standard,,G1: Seltzers (Birmingham)(VB) v. Boudreauxs,G1,,Seltzers,Boudreauxs,,,Seltzer,Boudreaux
2187,“Family Feud” 5/18/16,Standard,,"G2: Barbers v. Joyces (Columbus, OH)(Mercedez, Matt, Jazmine, Michel & Eddie)",G2,,Barbers,Joyces,,,Barber,Joyce
2188,“Family Feud” 5/17/16,Standard,,"G1:  McKinneys (Vine City, KY)(Deborah, Chazman, Adelaide, Cynthia &  Selena) v. Boudreauxs (Lafayette, CA)(Breton, Nikki, Todd, Greg &  Scott)",G1,,McKinneys,Boudreauxs,,,McKinney,Boudreaux
2189,“Family Feud” 5/17/16,Standard,,"G2: Barbers (Cedar Park)(Donna, Blake, Jake, Maegan & Adam) v. Gordons",G2,,Barbers,Gordons,,,Barber,Gordon
2190,“Family Feud” 5/16/16,Standard,,"CG OF THE NIGHT: Eggeruds ($40,910) v. Zells (Ann Arbor)(Angie, Jan, Rev, Cassie & Jeremy)",CG OF THE NIGHT,,Eggeruds,Zells,,,Eggerud,Zell
2191,“Family Feud” 5/16/16,Standard,,"G2: Duffins v. Gordons (Eastman, GA)(Marcia, Keisha, Shawn, Stacey & Melba)",G2,,Duffins,Gordons,,,Duffin,Gordon
2192,“Family Feud” 5/13/16,Standard,,G1: Eggeruds ($40K) v. Gordons (BKN)(VB),G1,,Eggeruds,Gordons,,,Eggerud,Gordon
2193,“Family Feud” 5/13/16,Standard,,G2: Duffins (Marietta)(VB) v. Khaliks,G2,,Duffins,Khaliks,,,Duffin,Khalik
2194,“Family Feud” 5/12/16,Standard,,"G1: Eggeruds (Charleston, SC)(Joe, Lyndsey, Lauren, Jillian & Teresa) v. Groovers",G1,,Eggeruds,Groovers,,,Eggerud,Groover
2195,“Family Feud” 5/12/16,Standard,,"G2: Thurmans v. Khaliks (Hayward, CA)(Tabu, Alvin, Arif, Alan & Salma)",G2,,Thurmans,Khaliks,,,Thurman,Khalik
2196,“Family Feud” 5/11/16,Standard,,G1: Dickinsons v. Groovers (Jacksonville)(VB),G1,,Dickinsons,Groovers,,,Dickinson,Groover
2197,“Family Feud” 5/11/16,Standard,,"G2: Thurmans (OAK)(Stephani, Jasmine, Rhyann, Janita & Kri) v. Krienkes ($20,760)",G2,,Thurmans,Krienkes,,,Thurman,Krienke
2198,“Family Feud” 5/10/16,Standard,,"G1: Dickinsons (Birmingham)(Bubba, Beth, John, Krista & Tommy) v. Patels ($21,390)",G1,,Dickinsons,Patels,,,Dickinson,Patel
2199,“Family Feud” 5/10/16,Standard,,"TONIGHT'S CG: Gallaghers (Atlantic City)(Tracey, Chaka, Bonita, Keisha & April) v. Krienkes",TONIGHT'S CG,,Gallaghers,Krienkes,,,Gallagher,Krienke
2200,“Family Feud” 5/9/16,Standard,,"G1: Wrights (Smyra, TN)(TaRita, Jocelyn, LaTisha, Randall & Paula) v. Patels ($20,860)",G1,,Wrights,Patels,,,Wright,Patel
2201,“Family Feud” 5/9/16,Standard,,"G2: Greenes v. Krienkes (Cedar Park, TX)(Kevin, Jennifer, Stephanie, Cherry & Kay)",G2,,Greenes,Krienkes,,,Greene,Krienke
2202,“Family Feud” 5/6/16,Standard,,"G1: Richs (Villa Rica, GA)(J, April, Memaw, Angel & Linda)(VB) v. Patels (2nd time for both, I think)",G1,,Richs,Patels,,,Rich,Patel
2203,“Family Feud” 5/6/16,Standard,,"G2  (FF15-157, taped on 7/30 & edited on 3/31): Greenes (East Orange,  NJ)(Richard, Juanita, David, Sherrill & Tai) v. Jameses",G2,,Greenes,Jameses,,,Greene,James
2204,“Family Feud” 5/5/16,Standard,,"CG OF THE NIGHT: Raglands ($40,450) v. Patels (Nisha, Bhavin, Chirag, Sunny & Ronak)",CG OF THE NIGHT,,Raglands,Patels,,,Ragland,Patel
2205,“Family Feud” 5/5/16,Standard,,"G2: Weatherlys v. Jameses (Montgomery)(Lauren, Henry, Will, Randy & Edith)",G2,,Weatherlys,Jameses,,,Weatherly,James
2206,“Family Feud” 5/4/16,Standard,,"G1: Raglands ($20,450) v. Boggses (also from Birmingham)(Kendall, Kim, Callen, Greg & Lynn)",G1,,Raglands,Boggses,,,Ragland,Boggs
2207,“Family Feud” 5/4/16,Standard,,"G2: Weatherlys (Gadsden, AL)(Derrick, Zoe, Alexis, Lindy & Chris) v. Baileys",G2,,Weatherlys,Baileys,,,Weatherly,Bailey
2208,“Family Feud” 5/3/16,Standard,,"G1: Raglands ($20K) v. Hares ($20,750)",G1,,Raglands,Hares,,,Ragland,Hare
2209,“Family Feud” 5/3/16,Standard,,"G2: Holts ($20,965) v. Baileys (Lincoln)(Ryan, Kelsey, Kaila, John & Derek)",G2,,Holts,Baileys,,,Holt,Bailey
2210,“Family Feud” 5/2/16,Standard,,"G1: Loveladys (Pearland, TX)(Valerie, Danny, Lisa, Korey & Kwadre- Danny's part of the military) v. Hares",G1,,Loveladys,Hares,,,Lovelady,Hare
2211,“Family Feud” 5/2/16,Standard,,"G2: Holts v. Currys (Amherst, NY)(Angela, Kathleen, Kristin, Joe & Willis)",G2,,Holts,Currys,,,Holt,Curry
2212,“Family Feud” 4/29/16,Standard,,"G1: Lewises v. Hares (Louisville)(Dave, Margaret, Sarah, Tarah & Colby)",G1,,Lewises,Hares,,,Lewis,Hare
2213,“Family Feud” 4/29/16,Standard,,"G2: Holts (Fayetteville, NC)(Mike, Kenny, Patrick, Brian & Dwayne) v. Taylors ($21,635)",G2,,Holts,Taylors,,,Holt,Taylor
2214,“Family Feud” 4/28/16,Standard,,"CG OF THE NIGHT: Lewises (Alan, Stephanie, Elizabeth, Jeanetta & Kenneth)(VB) v. Waltons ($41,575)",CG OF THE NIGHT,,Lewises,Waltons,,,Lewis,Walton
